-1.22985,90,23.35757,-0.01984,0,0.9998
1.22985,90,23.35757,-0.01984,0,-0.9998
1.21207,90,22.48984,-0.02072,0,-0.99979
1.19389,90,21.62211,-0.02094,0,-0.99978
1.17572,90,20.75439,-0.02094,0,-0.99978
1.15754,90,19.88667,-0.02117,0,-0.99978
1.13917,90,19.01895,-0.02193,0,-0.99976
1.11948,90,18.15125,-0.02269,0,-0.99974
1.09979,90,17.28356,-0.02413,0,-0.99971
1.07759,90,16.41593,-0.02588,0,-0.99967
1.05487,90,15.54832,-0.02845,0,-0.9996
1.0282,90,14.68082,-0.03281,0,-0.99946
0.99791,90,13.81343,-0.03869,0,-0.99925
0.96104,90,12.94639,-0.05613,0,-0.99842
0.9005,90,12.08059,-0.06975,0,-0.99756
0.83996,90,11.21479,-0.08564,0,-0.99633
0.75186,90,10.3514,-0.10302,0,-0.99468
0.66114,90,9.48824,-0.11509,0,-0.99336
0.55211,90,8.62733,-0.13241,0,-0.99119
0.43132,90,7.76786,-0.14443,0,-0.98951
0.30142,90,6.90984,-0.16168,0,-0.98684
0.15071,90,6.05511,-0.17365,0,-0.98481
0,90,5.20038,-0.17365,0,-0.98481
0,100,6.02794,-0.17365,0,0.98481
-0.15071,100,6.88267,-0.17365,0,0.98481
-0.30142,100,7.7374,-0.16168,0,0.98684
-0.43132,100,8.59542,-0.14443,0,0.98951
-0.55211,100,9.45489,-0.13241,0,0.99119
-0.66114,100,10.3158,-0.11509,0,0.99336
-0.75186,100,11.17896,-0.10302,0,0.99468
-0.83996,100,12.04235,-0.08564,0,0.99633
-0.9005,100,12.90815,-0.06975,0,0.99756
-0.96104,100,13.77395,-0.05613,0,0.99842
-0.99791,100,14.64099,-0.03869,0,0.99925
-1.0282,100,15.50838,-0.03281,0,0.99946
-1.05487,100,16.37588,-0.02845,0,0.9996
-1.07759,100,17.24349,-0.02588,0,0.99967
-1.09979,100,18.11112,-0.02413,0,0.99971
-1.11948,100,18.97881,-0.02269,0,0.99974
-1.13917,100,19.84651,-0.02193,0,0.99976
-1.15754,100,20.71423,-0.02106,0,0.99978
-1.17572,100,21.58195,-0.02094,0,0.99978
-1.19389,100,22.44967,-0.02094,0,0.99978
-1.21207,100,23.3174,-0.02072,0,0.99979
-1.22985,100,24.18513,-0.01984,0,0.9998
1.22985,100,24.18513,-0.01984,0,-0.9998
1.21207,100,23.3174,-0.02049,0,-0.99979
1.19389,100,22.44967,-0.02094,0,-0.99978
1.17572,100,21.58195,-0.02094,0,-0.99978
1.15754,100,20.71423,-0.02106,0,-0.99978
1.13917,100,19.84651,-0.02193,0,-0.99976
1.11948,100,18.97881,-0.02269,0,-0.99974
1.09979,100,18.11112,-0.02413,0,-0.99971
